fund_code,nav_date,unit_nav,accumulated_nav,daily_return,created_at
022460,2025-01-03,0.9517,,-1.32,2026-06-12 06:28:59
022460,2025-01-06,0.95,,-0.18,2026-06-12 06:28:59
022460,2025-01-07,0.9579,,0.83,2026-06-12 06:28:59
022460,2025-01-08,0.9555,,-0.25,2026-06-12 06:28:59
022460,2025-01-09,0.9547,,-0.08,2026-06-12 06:28:59
022460,2025-01-10,0.943,,-1.23,2026-06-12 06:28:59
022460,2025-01-13,0.9414,,-0.17,2026-06-12 06:28:59
022460,2025-01-14,0.9672,,2.74,2026-06-12 06:28:59
022460,2025-01-15,0.9606,,-0.68,2026-06-12 06:28:59
022460,2025-01-16,0.9621,,0.16,2026-06-12 06:28:59
022460,2025-01-17,0.9658,,0.38,2026-06-12 06:28:59
022460,2025-01-20,0.9705,,0.49,2026-06-12 06:28:59
022460,2025-01-21,0.9719,,0.14,2026-06-12 06:28:59
022460,2025-01-22,0.9638,,-0.83,2026-06-12 06:28:59
022460,2025-01-23,0.9636,,-0.02,2026-06-12 06:28:59
022460,2025-01-24,0.9723,,0.9,2026-06-12 06:28:59
022460,2025-01-27,0.967,,-0.55,2026-06-12 06:28:59
022460,2025-02-05,0.9648,,-0.23,2026-06-12 06:28:59
022460,2025-02-06,0.9797,,1.54,2026-06-12 06:28:59
022460,2025-02-07,0.9929,,1.35,2026-06-12 06:28:59
022460,2025-02-10,0.9971,,0.42,2026-06-12 06:28:59
022460,2025-02-11,0.9922,,-0.49,2026-06-12 06:28:59
022460,2025-02-12,1.0023,,1.02,2026-06-12 06:28:59
022460,2025-02-13,0.9978,,-0.45,2026-06-12 06:28:59
022460,2025-02-14,1.007,,0.92,2026-06-12 06:28:59
022460,2025-02-17,1.0082,,0.12,2026-06-12 06:28:59
022460,2025-02-18,0.9975,,-1.06,2026-06-12 06:28:59
022460,2025-02-19,1.0068,,0.93,2026-06-12 06:28:59
022460,2025-02-20,1.0054,,-0.14,2026-06-12 06:28:59
022460,2025-02-21,1.0191,,1.36,2026-06-12 06:28:59
022460,2025-02-24,1.017,,-0.21,2026-06-12 06:28:59
022460,2025-02-25,1.0064,,-1.04,2026-06-12 06:28:59
022460,2025-02-26,1.0142,,0.78,2026-06-12 06:28:59
022460,2025-02-27,1.0141,,-0.01,2026-06-12 06:28:59
022460,2025-02-28,0.9923,,-2.15,2026-06-12 06:28:59
022460,2025-03-03,0.9933,,0.1,2026-06-12 06:28:59
022460,2025-03-04,0.9938,,0.05,2026-06-12 06:28:59
022460,2025-03-05,0.9976,,0.38,2026-06-12 06:28:59
022460,2025-03-06,1.0124,,1.48,2026-06-12 06:28:59
022460,2025-03-07,1.0094,,-0.3,2026-06-12 06:28:59
022460,2025-03-10,1.0066,,-0.28,2026-06-12 06:28:59
022460,2025-03-11,1.0096,,0.3,2026-06-12 06:28:59
022460,2025-03-12,1.0065,,-0.31,2026-06-12 06:28:59
022460,2025-03-13,1.0007,,-0.58,2026-06-12 06:28:59
022460,2025-03-14,1.0226,,2.19,2026-06-12 06:28:59
022460,2025-03-17,1.0211,,-0.15,2026-06-12 06:28:59
022460,2025-03-18,1.0247,,0.35,2026-06-12 06:28:59
022460,2025-03-19,1.0233,,-0.14,2026-06-12 06:28:59
022460,2025-03-20,1.0148,,-0.83,2026-06-12 06:28:59
022460,2025-03-21,0.9994,,-1.52,2026-06-12 06:28:59
022460,2025-03-24,1.0032,,0.38,2026-06-12 06:28:59
022460,2025-03-25,1.0015,,-0.17,2026-06-12 06:28:59
022460,2025-03-26,0.9986,,-0.29,2026-06-12 06:28:59
022460,2025-03-27,1.0013,,0.27,2026-06-12 06:28:59
022460,2025-03-28,0.9964,,-0.49,2026-06-12 06:28:59
022460,2025-03-31,0.9891,,-0.73,2026-06-12 06:28:59
022460,2025-04-01,0.9901,,0.1,2026-06-12 06:28:59
022460,2025-04-02,0.989,,-0.11,2026-06-12 06:28:59
022460,2025-04-03,0.9815,,-0.76,2026-06-12 06:28:59
022460,2025-04-07,0.9085,,-7.44,2026-06-12 06:28:59
022460,2025-04-08,0.9209,,1.36,2026-06-12 06:28:59
022460,2025-04-09,0.9318,,1.18,2026-06-12 06:28:59
022460,2025-04-10,0.9448,,1.4,2026-06-12 06:28:59
022460,2025-04-11,0.9497,,0.52,2026-06-12 06:28:59
022460,2025-04-14,0.9533,,0.38,2026-06-12 06:28:59
022460,2025-04-15,0.9521,,-0.13,2026-06-12 06:28:59
022460,2025-04-16,0.9528,,0.07,2026-06-12 06:28:59
022460,2025-04-17,0.9523,,-0.05,2026-06-12 06:28:59
022460,2025-04-18,0.9527,,0.04,2026-06-12 06:28:59
022460,2025-04-21,0.9591,,0.67,2026-06-12 06:28:59
022460,2025-04-22,0.958,,-0.11,2026-06-12 06:28:59
022460,2025-04-23,0.9597,,0.18,2026-06-12 06:28:59
022460,2025-04-24,0.9578,,-0.2,2026-06-12 06:28:59
022460,2025-04-25,0.9595,,0.18,2026-06-12 06:28:59
022460,2025-04-28,0.9572,,-0.24,2026-06-12 06:28:59
022460,2025-04-29,0.9571,,-0.01,2026-06-12 06:28:59
022460,2025-04-30,0.9581,,0.1,2026-06-12 06:28:59
022460,2025-05-06,0.9701,,1.25,2026-06-12 06:28:59
022460,2025-05-07,0.9747,,0.47,2026-06-12 06:28:59
022460,2025-05-08,0.9802,,0.56,2026-06-12 06:28:59
022460,2025-05-09,0.9767,,-0.36,2026-06-12 06:28:59
022460,2025-05-12,0.9884,,1.2,2026-06-12 06:28:59
022460,2025-05-13,0.9887,,0.03,2026-06-12 06:28:59
022460,2025-05-14,0.9974,,0.88,2026-06-12 06:28:59
022460,2025-05-15,0.9877,,-0.97,2026-06-12 06:28:59
022460,2025-05-16,0.9846,,-0.31,2026-06-12 06:28:59
022460,2025-05-19,0.9825,,-0.21,2026-06-12 06:28:59
022460,2025-05-20,0.9882,,0.58,2026-06-12 06:28:59
022460,2025-05-21,0.9926,,0.45,2026-06-12 06:28:59
022460,2025-05-22,0.9899,,-0.27,2026-06-12 06:28:59
022460,2025-05-23,0.9826,,-0.74,2026-06-12 06:28:59
022460,2025-05-26,0.9789,,-0.38,2026-06-12 06:28:59
022460,2025-05-27,0.9735,,-0.55,2026-06-12 06:28:59
022460,2025-05-28,0.9721,,-0.14,2026-06-12 06:28:59
022460,2025-05-29,0.9793,,0.74,2026-06-12 06:28:59
022460,2025-05-30,0.9737,,-0.57,2026-06-12 06:28:59
022460,2025-06-03,0.9754,,0.17,2026-06-12 06:28:59
022460,2025-06-04,0.9799,,0.46,2026-06-12 06:28:59
022460,2025-06-05,0.9833,,0.35,2026-06-12 06:28:59
022460,2025-06-06,0.9829,,-0.04,2026-06-12 06:28:59
022460,2025-06-09,0.9866,,0.38,2026-06-12 06:28:59
022460,2025-06-10,0.9811,,-0.56,2026-06-12 06:28:59
022460,2025-06-11,0.9881,,0.71,2026-06-12 06:28:59
022460,2025-06-12,0.9889,,0.08,2026-06-12 06:28:59
022460,2025-06-13,0.9823,,-0.67,2026-06-12 06:28:59
022460,2025-06-16,0.9846,,0.23,2026-06-12 06:28:59
022460,2025-06-17,0.9833,,-0.13,2026-06-12 06:28:59
022460,2025-06-18,0.9843,,0.1,2026-06-12 06:28:59
022460,2025-06-19,0.976,,-0.84,2026-06-12 06:28:59
022460,2025-06-20,0.9755,,-0.05,2026-06-12 06:28:59
022460,2025-06-23,0.9791,,0.37,2026-06-12 06:28:59
022460,2025-06-24,0.9916,,1.28,2026-06-12 06:28:59
022460,2025-06-25,1.0049,,1.34,2026-06-12 06:28:59
022460,2025-06-26,1.0023,,-0.26,2026-06-12 06:28:59
022460,2025-06-27,1.0001,,-0.22,2026-06-12 06:28:59
022460,2025-06-30,1.0067,,0.66,2026-06-12 06:28:59
022460,2025-07-01,1.008,,0.13,2026-06-12 06:28:59
022460,2025-07-02,1.0062,,-0.18,2026-06-12 06:28:59
022460,2025-07-03,1.0123,,0.61,2026-06-12 06:28:59
022460,2025-07-04,1.0136,,0.13,2026-06-12 06:28:59
022460,2025-07-07,1.0092,,-0.43,2026-06-12 06:28:59
022460,2025-07-08,1.0191,,0.98,2026-06-12 06:28:59
022460,2025-07-09,1.0169,,-0.22,2026-06-12 06:28:59
022460,2025-07-10,1.0215,,0.45,2026-06-12 06:28:59
022460,2025-07-11,1.025,,0.34,2026-06-12 06:28:59
022460,2025-07-14,1.0258,,0.08,2026-06-12 06:28:59
022460,2025-07-15,1.0275,,0.17,2026-06-12 06:28:59
022460,2025-07-16,1.0256,,-0.18,2026-06-12 06:28:59
022460,2025-07-17,1.0349,,0.91,2026-06-12 06:28:59
022460,2025-07-18,1.041,,0.59,2026-06-12 06:28:59
022460,2025-07-21,1.0483,,0.7,2026-06-12 06:28:59
022460,2025-07-22,1.0569,,0.82,2026-06-12 06:28:59
022460,2025-07-23,1.056,,-0.09,2026-06-12 06:28:59
022460,2025-07-24,1.0652,,0.87,2026-06-12 06:28:59
022460,2025-07-25,1.0619,,-0.31,2026-06-12 06:28:59
022460,2025-07-28,1.0649,,0.28,2026-06-12 06:28:59
022460,2025-07-29,1.0701,,0.49,2026-06-12 06:28:59
022460,2025-07-30,1.0678,,-0.21,2026-06-12 06:28:59
022460,2025-07-31,1.0498,,-1.69,2026-06-12 06:28:59
022460,2025-08-01,1.0456,,-0.4,2026-06-12 06:28:59
022460,2025-08-04,1.05,,0.42,2026-06-12 06:28:59
022460,2025-08-05,1.0568,,0.65,2026-06-12 06:28:59
022460,2025-08-06,1.0609,,0.39,2026-06-12 06:28:59
022460,2025-08-07,1.0604,,-0.05,2026-06-12 06:28:59
022460,2025-08-08,1.0583,,-0.2,2026-06-12 06:28:59
022460,2025-08-11,1.0654,,0.67,2026-06-12 06:28:59
022460,2025-08-12,1.0698,,0.41,2026-06-12 06:28:59
022460,2025-08-13,1.0798,,0.93,2026-06-12 06:28:59
022460,2025-08-14,1.0764,,-0.31,2026-06-12 06:28:59
022460,2025-08-15,1.0862,,0.91,2026-06-12 06:28:59
022460,2025-08-18,1.0971,,1.0,2026-06-12 06:28:59
022460,2025-08-19,1.0927,,-0.4,2026-06-12 06:28:59
022460,2025-08-20,1.1049,,1.12,2026-06-12 06:28:59
022460,2025-08-21,1.1078,,0.26,2026-06-12 06:28:59
022460,2025-08-22,1.1303,,2.03,2026-06-12 06:28:59
022460,2025-08-25,1.1535,,2.05,2026-06-12 06:28:59
022460,2025-08-26,1.1523,,-0.1,2026-06-12 06:28:59
022460,2025-08-27,1.1367,,-1.35,2026-06-12 06:28:59
022460,2025-08-28,1.1569,,1.78,2026-06-12 06:28:59
022460,2025-08-29,1.1667,,0.85,2026-06-12 06:28:59
022460,2025-09-01,1.176,,0.8,2026-06-12 06:28:59
022460,2025-09-02,1.1635,,-1.06,2026-06-12 06:28:59
022460,2025-09-03,1.1563,,-0.62,2026-06-12 06:28:59
022460,2025-09-04,1.1294,,-2.33,2026-06-12 06:28:59
022460,2025-09-05,1.1587,,2.59,2026-06-12 06:28:59
022460,2025-09-08,1.1639,,0.45,2026-06-12 06:28:59
022460,2025-09-09,1.1547,,-0.79,2026-06-12 06:28:59
022460,2025-09-10,1.1571,,0.21,2026-06-12 06:28:59
022460,2025-09-11,1.1833,,2.26,2026-06-12 06:28:59
022460,2025-09-12,1.1791,,-0.35,2026-06-12 06:28:59
022460,2025-09-15,1.1823,,0.27,2026-06-12 06:28:59
022460,2025-09-16,1.1828,,0.04,2026-06-12 06:28:59
022460,2025-09-17,1.1915,,0.74,2026-06-12 06:28:59
022460,2025-09-18,1.1795,,-1.01,2026-06-12 06:28:59
022460,2025-09-19,1.1795,,0.0,2026-06-12 06:28:59
022460,2025-09-22,1.1844,,0.42,2026-06-12 06:28:59
022460,2025-09-23,1.182,,-0.2,2026-06-12 06:28:59
022460,2025-09-24,1.1979,,1.35,2026-06-12 06:28:59
022460,2025-09-25,1.2064,,0.71,2026-06-12 06:28:59
022460,2025-09-26,1.1934,,-1.08,2026-06-12 06:28:59
022460,2025-09-29,1.2102,,1.41,2026-06-12 06:28:59
022460,2025-09-30,1.2186,,0.69,2026-06-12 06:28:59
022460,2025-10-09,1.2364,,1.46,2026-06-12 06:28:59
022460,2025-10-10,1.2096,,-2.17,2026-06-12 06:28:59
022460,2025-10-13,1.2041,,-0.45,2026-06-12 06:28:59
022460,2025-10-14,1.1841,,-1.66,2026-06-12 06:28:59
022460,2025-10-15,1.2011,,1.44,2026-06-12 06:28:59
022460,2025-10-16,1.2009,,-0.02,2026-06-12 06:28:59
022460,2025-10-17,1.1725,,-2.36,2026-06-12 06:28:59
022460,2025-10-20,1.1793,,0.58,2026-06-12 06:28:59
022460,2025-10-21,1.1978,,1.57,2026-06-12 06:28:59
022460,2025-10-22,1.1936,,-0.35,2026-06-12 06:28:59
022460,2025-10-23,1.1968,,0.27,2026-06-12 06:28:59
022460,2025-10-24,1.2133,,1.38,2026-06-12 06:28:59
022460,2025-10-27,1.2283,,1.24,2026-06-12 06:28:59
022460,2025-10-28,1.2225,,-0.47,2026-06-12 06:28:59
022460,2025-10-29,1.2381,,1.28,2026-06-12 06:28:59
022460,2025-10-30,1.2278,,-0.83,2026-06-12 06:28:59
022460,2025-10-31,1.2134,,-1.17,2026-06-12 06:28:59
022460,2025-11-03,1.2156,,0.18,2026-06-12 06:28:59
022460,2025-11-04,1.2034,,-1.0,2026-06-12 06:28:59
022460,2025-11-05,1.2061,,0.22,2026-06-12 06:28:59
022460,2025-11-06,1.2238,,1.47,2026-06-12 06:28:59
022460,2025-11-07,1.2214,,-0.2,2026-06-12 06:28:59
022460,2025-11-10,1.2242,,0.23,2026-06-12 06:28:59
022460,2025-11-11,1.2145,,-0.79,2026-06-12 06:28:59
022460,2025-11-12,1.2117,,-0.23,2026-06-12 06:28:59
022460,2025-11-13,1.228,,1.35,2026-06-12 06:28:59
022460,2025-11-14,1.2094,,-1.51,2026-06-12 06:28:59
022460,2025-11-17,1.2044,,-0.41,2026-06-12 06:28:59
022460,2025-11-18,1.1956,,-0.73,2026-06-12 06:28:59
022460,2025-11-19,1.199,,0.28,2026-06-12 06:28:59
022460,2025-11-20,1.1914,,-0.63,2026-06-12 06:28:59
022460,2025-11-21,1.1605,,-2.59,2026-06-12 06:28:59
022460,2025-11-24,1.1623,,0.16,2026-06-12 06:28:59
022460,2025-11-25,1.1744,,1.04,2026-06-12 06:28:59
022460,2025-11-26,1.1804,,0.51,2026-06-12 06:28:59
022460,2025-11-27,1.1791,,-0.11,2026-06-12 06:28:59
022460,2025-11-28,1.1843,,0.44,2026-06-12 06:28:59
022460,2025-12-01,1.1975,,1.11,2026-06-12 06:28:59
022460,2025-12-02,1.1905,,-0.58,2026-06-12 06:28:59
022460,2025-12-03,1.1842,,-0.53,2026-06-12 06:28:59
022460,2025-12-04,1.1885,,0.36,2026-06-12 06:28:59
022460,2025-12-05,1.201,,1.05,2026-06-12 06:28:59
022460,2025-12-08,1.2108,,0.82,2026-06-12 06:28:59
022460,2025-12-09,1.2044,,-0.53,2026-06-12 06:28:59
022460,2025-12-10,1.2049,,0.04,2026-06-12 06:28:59
022460,2025-12-11,1.1959,,-0.75,2026-06-12 06:28:59
022460,2025-12-12,1.2048,,0.74,2026-06-12 06:28:59
022460,2025-12-15,1.1963,,-0.71,2026-06-12 06:28:59
022460,2025-12-16,1.1808,,-1.3,2026-06-12 06:28:59
022460,2025-12-17,1.2036,,1.93,2026-06-12 06:28:59
022460,2025-12-18,1.1966,,-0.58,2026-06-12 06:28:59
022460,2025-12-19,1.2033,,0.56,2026-06-12 06:28:59
022460,2025-12-22,1.2152,,0.99,2026-06-12 06:28:59
022460,2025-12-23,1.2177,,0.21,2026-06-12 06:28:59
022460,2025-12-24,1.2239,,0.51,2026-06-12 06:28:59
022460,2025-12-25,1.227,,0.25,2026-06-12 06:28:59
022460,2025-12-26,1.2334,,0.52,2026-06-12 06:28:59
022460,2025-12-29,1.2277,,-0.46,2026-06-12 06:28:59
022460,2025-12-30,1.2315,,0.31,2026-06-12 06:28:59
022460,2025-12-31,1.2281,,-0.28,2026-06-12 06:28:59
022460,2026-01-05,1.2521,,1.95,2026-06-12 06:28:59
022460,2026-01-06,1.2717,,1.57,2026-06-12 06:28:59
022460,2026-01-07,1.2717,,0.0,2026-06-12 06:28:59
022460,2026-01-08,1.2657,,-0.47,2026-06-12 06:28:59
022460,2026-01-09,1.2764,,0.85,2026-06-12 06:28:59
022460,2026-01-12,1.2901,,1.07,2026-06-12 06:28:59
022460,2026-01-13,1.2803,,-0.76,2026-06-12 06:28:59
022460,2026-01-14,1.2803,,0.0,2026-06-12 06:28:59
022460,2026-01-15,1.2831,,0.22,2026-06-12 06:28:59
022460,2026-01-16,1.2784,,-0.37,2026-06-12 06:28:59
022460,2026-01-19,1.2817,,0.26,2026-06-12 06:28:59
022460,2026-01-20,1.276,,-0.44,2026-06-12 06:28:59
022460,2026-01-21,1.2814,,0.42,2026-06-12 06:28:59
022460,2026-01-22,1.2828,,0.11,2026-06-12 06:28:59
022460,2026-01-23,1.2879,,0.4,2026-06-12 06:28:59
022460,2026-01-26,1.2858,,-0.16,2026-06-12 06:28:59
022460,2026-01-27,1.2867,,0.07,2026-06-12 06:28:59
022460,2026-01-28,1.291,,0.33,2026-06-12 06:28:59
022460,2026-01-29,1.2944,,0.26,2026-06-12 06:28:59
022460,2026-01-30,1.2796,,-1.14,2026-06-12 06:28:59
022460,2026-02-02,1.2476,,-2.5,2026-06-12 06:28:59
022460,2026-02-03,1.2702,,1.81,2026-06-12 06:28:59
022460,2026-02-04,1.2772,,0.55,2026-06-12 06:28:59
022460,2026-02-05,1.263,,-1.11,2026-06-12 06:28:59
022460,2026-02-06,1.2583,,-0.37,2026-06-12 06:28:59
022460,2026-02-09,1.2804,,1.76,2026-06-12 06:28:59
022460,2026-02-10,1.2816,,0.09,2026-06-12 06:28:59
022460,2026-02-11,1.2801,,-0.12,2026-06-12 06:28:59
022460,2026-02-12,1.2859,,0.45,2026-06-12 06:28:59
022460,2026-02-13,1.2688,,-1.33,2026-06-12 06:28:59
022460,2026-02-24,1.283,,1.12,2026-06-12 06:28:59
022460,2026-02-25,1.2946,,0.9,2026-06-12 06:28:59
022460,2026-02-26,1.2933,,-0.1,2026-06-12 06:28:59
022460,2026-02-27,1.2941,,0.06,2026-06-12 06:28:59
022460,2026-03-02,1.298,,0.3,2026-06-12 06:28:59
022460,2026-03-03,1.2682,,-2.3,2026-06-12 06:28:59
022460,2026-03-04,1.2566,,-0.91,2026-06-12 06:28:59
022460,2026-03-05,1.2686,,0.95,2026-06-12 06:28:59
022460,2026-03-06,1.272,,0.27,2026-06-12 06:28:59
022460,2026-03-09,1.2606,,-0.9,2026-06-12 06:28:59
022460,2026-03-10,1.2783,,1.4,2026-06-12 06:28:59
022460,2026-03-11,1.2845,,0.49,2026-06-12 06:28:59
022460,2026-03-12,1.2778,,-0.52,2026-06-12 06:28:59
022460,2026-03-13,1.2689,,-0.7,2026-06-12 06:28:59
022460,2026-03-16,1.2671,,-0.14,2026-06-12 06:28:59
022460,2026-03-17,1.2532,,-1.1,2026-06-12 06:28:59
022460,2026-03-18,1.2604,,0.57,2026-06-12 06:28:59
022460,2026-03-19,1.237,,-1.86,2026-06-12 06:28:59
022460,2026-03-20,1.2309,,-0.49,2026-06-12 06:28:59
022460,2026-03-23,1.1908,,-3.26,2026-06-12 06:28:59
022460,2026-03-24,1.2066,,1.33,2026-06-12 06:28:59
022460,2026-03-25,1.2251,,1.53,2026-06-12 06:28:59
022460,2026-03-26,1.2086,,-1.35,2026-06-12 06:28:59
022460,2026-03-27,1.2185,,0.82,2026-06-12 06:28:59
022460,2026-03-30,1.2173,,-0.1,2026-06-12 06:28:59
022460,2026-03-31,1.2034,,-1.14,2026-06-12 06:28:59
022460,2026-04-01,1.2239,,1.7,2026-06-12 06:28:59
022460,2026-04-02,1.2082,,-1.28,2026-06-12 06:28:59
022460,2026-04-03,1.1982,,-0.83,2026-06-12 06:28:59
022460,2026-04-07,1.2001,,0.16,2026-06-12 06:28:59
022460,2026-04-08,1.245,,3.74,2026-06-12 06:28:59
022460,2026-04-09,1.239,,-0.48,2026-06-12 06:28:59
022460,2026-04-10,1.2564,,1.4,2026-06-12 06:28:59
022460,2026-04-13,1.2583,,0.15,2026-06-12 06:28:59
022460,2026-04-14,1.2732,,1.18,2026-06-12 06:28:59
022460,2026-04-15,1.2678,,-0.42,2026-06-12 06:28:59
022460,2026-04-16,1.2838,,1.26,2026-06-12 06:28:59
022460,2026-04-17,1.2838,,0.0,2026-06-12 06:28:59
022460,2026-04-20,1.2921,,0.65,2026-06-12 06:28:59
022460,2026-04-21,1.2938,,0.13,2026-06-12 06:28:59
022460,2026-04-22,1.3045,,0.83,2026-06-12 06:28:59
022460,2026-04-23,1.2975,,-0.54,2026-06-12 06:28:59
022460,2026-04-24,1.2937,,-0.29,2026-06-12 06:28:59
022460,2026-04-27,1.2965,,0.22,2026-06-12 06:28:59
022460,2026-04-28,1.2892,,-0.56,2026-06-12 06:28:59
022460,2026-04-29,1.3069,,1.37,2026-06-12 06:28:59
022460,2026-04-30,1.3086,,0.13,2026-06-12 06:28:59
022460,2026-05-06,1.3327,,1.84,2026-06-12 06:28:59
022460,2026-05-07,1.3425,,0.74,2026-06-12 06:28:59
022460,2026-05-08,1.3365,,-0.45,2026-06-12 06:28:59
022460,2026-05-11,1.3588,,1.67,2026-06-12 06:28:59
022460,2026-05-12,1.3559,,-0.21,2026-06-12 06:28:59
022460,2026-05-13,1.3706,,1.08,2026-06-12 06:28:59
022460,2026-05-14,1.343,,-2.01,2026-06-12 06:28:59
022460,2026-05-15,1.3271,,-1.18,2026-06-12 06:28:59
022460,2026-05-18,1.3229,,-0.32,2026-06-12 06:28:59
022460,2026-05-19,1.3305,,0.57,2026-06-12 06:28:59
022460,2026-05-20,1.3326,,0.16,2026-06-12 06:28:59
022460,2026-05-21,1.31,,-1.7,2026-06-12 06:28:59
022460,2026-05-22,1.3295,,1.49,2026-06-12 06:28:59
022460,2026-05-25,1.3492,,1.48,2026-06-12 06:28:59
022460,2026-05-26,1.3527,,0.26,2026-06-12 06:28:59
022460,2026-05-27,1.339,,-1.01,2026-06-12 06:28:59
022460,2026-05-28,1.3415,,0.19,2026-06-12 06:28:59
022460,2026-05-29,1.3274,,-1.05,2026-06-12 06:28:59
022460,2026-06-01,1.313,,-1.08,2026-06-12 06:28:59
022460,2026-06-02,1.3298,,1.28,2026-06-12 06:28:59
022460,2026-06-03,1.3369,,0.53,2026-06-12 06:28:59
022460,2026-06-04,1.3305,,-0.48,2026-06-12 06:28:59
022460,2026-06-05,1.3095,,-1.58,2026-06-12 06:28:59
022460,2026-06-08,1.2779,,-2.41,2026-06-12 06:28:59
022460,2026-06-09,1.3039,,2.03,2026-06-12 06:28:59
022460,2026-06-10,1.2889,,-1.15,2026-06-12 06:28:59
022460,2026-06-11,1.2831,,-0.45,2026-06-12 06:28:59
